29-08-2018,0.3912
30-08-2018,0.3188
31-08-2018,0.4237
03-09-2018,-0.3165
04-09-2018,-1.4815
05-09-2018,-0.6087
06-09-2018,0.4683
07-09-2018,0.4303
10-09-2018,-0.9282
11-09-2018,-0.8649
12-09-2018,0.0364
13-09-2018,0
14-09-2018,0.436
17-09-2018,-0.1085
18-09-2018,-1.3039
19-09-2018,-0.844
20-09-2018,0
21-09-2018,-1.1103
24-09-2018,-1.3473
25-09-2018,-0.3414
26-09-2018,-0.2284
27-09-2018,-0.8394
28-09-2018,-1.0773
01-10-2018,-0.7001
02-10-2018,0
03-10-2018,-0.1567
04-10-2018,-1.02
05-10-2018,-1.5061
08-10-2018,-0.6439
09-10-2018,-0.7695
10-10-2018,1.7143
11-10-2018,-1.2039
12-10-2018,1.0967
15-10-2018,0.6027
16-10-2018,0.9585
17-10-2018,-0.3956
18-10-2018,0
19-10-2018,-0.7546
22-10-2018,-1.4406
23-10-2018,-0.6902
24-10-2018,0.6132
25-10-2018,0.1625
26-10-2018,0.0406
29-10-2018,1.6626
30-10-2018,0.4388
31-10-2018,1.3106
01-11-2018,0.0784
02-11-2018,0.6659
05-11-2018,-0.1167
06-11-2018,0.1169
07-11-2018,0
08-11-2018,0
09-11-2018,0.6226
12-11-2018,-0.4254
13-11-2018,0.3883
14-11-2018,0
15-11-2018,0.2321
16-11-2018,0.2702
19-11-2018,0.3464
20-11-2018,-0.6137
21-11-2018,-0.0772
22-11-2018,-0.2317
23-11-2018,0
26-11-2018,0.1161
27-11-2018,0.464
28-11-2018,0
29-11-2018,0.3464
30-11-2018,0.0384
03-12-2018,0.1917
04-12-2018,0.1914
05-12-2018,-0.3056
06-12-2018,-1.2261
07-12-2018,0.2715
10-12-2018,-1.7795
11-12-2018,1.733
12-12-2018,2.0519
13-12-2018,0.4173
14-12-2018,0.4156
17-12-2018,0.4515
18-12-2018,0.0375
19-12-2018,0.4867
20-12-2018,0.0745
21-12-2018,-0.7446
24-12-2018,-0.3001
25-12-2018,0
26-12-2018,-0.7524
27-12-2018,0.7961
28-12-2018,0.5641
31-12-2018,0.561
01-01-2019,0.1859
02-01-2019,-0.5568
03-01-2019,-0.3359
04-01-2019,0
07-01-2019,-0.1498
08-01-2019,-0.5251
09-01-2019,0.0377
10-01-2019,0.0377
11-01-2019,-0.1884
14-01-2019,0.2265
15-01-2019,0.678
16-01-2019,-0.2245
17-01-2019,0.5999
18-01-2019,-0.2609
21-01-2019,-0.1495
22-01-2019,-0.7859
23-01-2019,-0.1509
24-01-2019,-0.6045
25-01-2019,-0.6461
28-01-2019,-1.1477
29-01-2019,0.3096
30-01-2019,0.2701
31-01-2019,0.4232
01-02-2019,-0.2299
04-02-2019,-0.9217
05-02-2019,0.1163
06-02-2019,-0.271
07-02-2019,0.8152
08-02-2019,-0.5391
11-02-2019,-0.0774
12-02-2019,-0.4262
13-02-2019,-0.1167
14-02-2019,-0.1169
15-02-2019,-0.702
18-02-2019,-0.3142
19-02-2019,0.5122
20-02-2019,0.8232
21-02-2019,0.6221
22-02-2019,0.0386
25-02-2019,0.3862
26-02-2019,0.077
27-02-2019,0.0384
28-02-2019,0.5765
01-03-2019,0.4968
04-03-2019,0
05-03-2019,1.711
06-03-2019,0.7103
07-03-2019,0.8537
08-03-2019,0
11-03-2019,0.7361
12-03-2019,0.6942
13-03-2019,-0.5443
14-03-2019,-0.5837
15-03-2019,0.3303
18-03-2019,-0.0366
19-03-2019,0.1829
20-03-2019,-0.3652
21-03-2019,0
22-03-2019,0.0733
25-03-2019,-0.4029
26-03-2019,0.5517
27-03-2019,0.695
28-03-2019,0.0726
29-03-2019,0.3267
01-04-2019,0.9407
02-04-2019,-0.2151
03-04-2019,-0.3951
04-04-2019,0.2164
05-04-2019,-0.036
08-04-2019,-0.18
09-04-2019,-0.1082
10-04-2019,0.0722
11-04-2019,-0.3247
12-04-2019,0.2895
15-04-2019,0.3609
16-04-2019,0.2877
17-04-2019,0
18-04-2019,-0.4661
19-04-2019,0
22-04-2019,-0.8285
23-04-2019,0.1453
24-04-2019,0.7254
25-04-2019,0
26-04-2019,-0.1801
29-04-2019,0
30-04-2019,0.2165
01-05-2019,0
02-05-2019,-0.216
03-05-2019,-0.2886
06-05-2019,-1.013
07-05-2019,0.1827
08-05-2019,-0.1459
09-05-2019,-0.475
10-05-2019,0.0734
13-05-2019,-1.2839
14-05-2019,0.7432
15-05-2019,0.5533
16-05-2019,-0.5503
17-05-2019,0.5533
20-05-2019,2.1643
21-05-2019,0.395
22-05-2019,0.6795
23-05-2019,0.071
24-05-2019,1.349
27-05-2019,0.5954
28-05-2019,0.5223
29-05-2019,0.3464
30-05-2019,0.3107
31-05-2019,0.8259
03-06-2019,0
04-06-2019,0.3413
05-06-2019,0
06-06-2019,-0.4422
07-06-2019,0.0342
10-06-2019,-0.2732
11-06-2019,0.137
12-06-2019,0.684
13-06-2019,-0.0679
14-06-2019,-0.7138
17-06-2019,-0.8901
18-06-2019,0.3454
19-06-2019,-0.3098
20-06-2019,0.0691
21-06-2019,-0.4486
24-06-2019,-0.4506
25-06-2019,0.4875
26-06-2019,0.4158
27-06-2019,-0.0345
28-06-2019,1.0701
01-07-2019,0.0342
02-07-2019,-0.0683
03-07-2019,-0.1367
04-07-2019,0.8211
05-07-2019,-0.7805
08-07-2019,-1.6758
09-07-2019,0.0348
10-07-2019,-0.6606
11-07-2019,1.0151
12-07-2019,0.2079
15-07-2019,-0.3804
16-07-2019,0.2777
17-07-2019,0.0692
18-07-2019,-0.4151
19-07-2019,-0.8336
22-07-2019,-1.1559
23-07-2019,0.3544
24-07-2019,-1.024
25-07-2019,0.107
26-07-2019,0
29-07-2019,-0.8553
30-07-2019,-0.9705
31-07-2019,0.1089
01-08-2019,-0.6526
